"","BillTrack.Link","State.Link"
"420","https://www.billtrack50.com/billdetail/1410921","https://apps.legislature.ky.gov/recorddocuments/bill/22RS/hb15/orig_bill.pdf"
"421","https://www.billtrack50.com/billdetail/1325992","http://www.legislature.mi.gov/documents/2021-2022/billintroduced/House/pdf/2021-HIB-4297.pdf"
"422","https://www.billtrack50.com/billdetail/1340896","http://www.legislature.mi.gov/documents/2021-2022/billintroduced/Senate/pdf/2021-SIB-0208.pdf"
"423","https://www.billtrack50.com/billdetail/1403857","https://www.house.mo.gov/billtracking/bills221/hlrbillspdf/4018H.01I.pdf"
"424","https://www.billtrack50.com/billdetail/1404266","https://www.senate.mo.gov/22info/pdf-bill/intro/SB711.pdf"
"425","https://www.billtrack50.com/billdetail/1260838","https://nebraskalegislature.gov/FloorDocs/107/PDF/Intro/LB120.pdf"
"426","https://www.billtrack50.com/billdetail/1263379","https://nebraskalegislature.gov/FloorDocs/107/PDF/Intro/LB230.pdf"
"427","https://www.billtrack50.com/billdetail/1354203","https://www.ncleg.gov/Sessions/2021/Bills/House/PDF/H450v1.pdf"
"428","https://www.billtrack50.com/billdetail/1354203","https://www.ncleg.gov/Sessions/2021/Bills/House/PDF/H450v0.pdf"
"429","https://www.billtrack50.com/billdetail/1354214","https://www.ncleg.gov/Sessions/2021/Bills/Senate/PDF/S396v1.pdf"
"430","https://www.billtrack50.com/billdetail/1354214","https://www.ncleg.gov/Sessions/2021/Bills/Senate/PDF/S396v0.pdf"
"431","https://www.billtrack50.com/billdetail/1347760","https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_134/bills/hb208/IN/00/hb208_00_IN?format=pdf"
"432","https://www.billtrack50.com/billdetail/1347760","https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_134/bills/hb208/IN/00?format=pdf"
"433","https://www.billtrack50.com/billdetail/1341097","https://search-prod.lis.state.oh.us/solarapi/v1/general_assembly_134/bills/sb119/IN/00?format=pdf"
"434","https://www.billtrack50.com/billdetail/1342503","https://www.legis.state.pa.us/cfdocs/legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=0313&pn=0328"
"435","https://www.billtrack50.com/billdetail/1376743","https://docs.legis.wisconsin.gov/document/proposaltext/2021/REG/SB362.pdf"
